,ageEstimate,companyFollowerCount,companyHasLogo,companyName,companyStaffCount,companyUrl,companyUrn,connectionsCount,country,endDate,followable,followersCount,genderEstimate,hasPicture,isPremium,mbrLocation,mbrLocationCode,mbrTitle,memberUrn,posLocation,posLocationCode,posTitle,positionId,startDate,avgMemberPosDuration,avgCompanyPosDuration,,,,,,,,,,,,,,
27123,40,240,OtTMaSZG4XkDp-88kqlfo_9ZQeyDfWspj6eUQKkiyio.png,Moffitt.Moffitt.,6,http://www.moffittmoffitt.com,urn:li:company:3012488,500,au,,1,584,male,ycCFDnObnc-YMYGPK5AC7xjLHZtax9WLF94q1tFqS6E.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Director at Moffitt.Moffitt.,urn:li:member:36647034,"Sydney, Australia","urn:li:fs_region:(au,4910)",Director and Founder,29678,1/1/2010,1308.3333,294,,,,,,,,,,,,,,
27124,40,1874,e93eaaf0-3632-4d7a-a115-f88f51e24f6a-2.png,Precinct,37,http://precinct.com.au,urn:li:company:270556,500,au,12/1/2008,1,584,male,ycCFDnObnc-YMYGPK5AC7xjLHZtax9WLF94q1tFqS6E.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Director at Moffitt.Moffitt.,urn:li:member:36647034,"Sydney, Australia","urn:li:fs_region:(au,4910)",Creative Director,29680,1/1/2006,1308.3333,866.913,,,,,,,,,,,,,,
27125,32,26136,9196995e-9bff-4175-82af-120cf7f2cab2-2.png,Clayton Utz,1665,http://www.claytonutz.com,urn:li:company:9744,500,au,,1,512,female,,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Senior Associate in Major Projects and Construction, Clayton Utz",urn:li:member:366473215,Sydney,,Lawyer,234365,4/1/2014,182,1097.9285,,,,,,,,,,,,,,
27126,32,419,,Royal Commission into Institutional Responses to Child Sexual Abuse,78,,urn:li:company:6755802,500,au,4/1/2014,1,512,female,,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Senior Associate in Major Projects and Construction, Clayton Utz",urn:li:member:366473215,Sydney,,Case Study Officer,234367,10/1/2013,182,492.9777,,,,,,,,,,,,,,
27127,32,26136,9196995e-9bff-4175-82af-120cf7f2cab2-2.png,Clayton Utz,1665,http://www.claytonutz.com,urn:li:company:9744,500,au,,1,512,female,,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Senior Associate in Major Projects and Construction, Clayton Utz",urn:li:member:366473215,"Sydney, Australia","urn:li:fs_region:(au,4910)",Senior Associate,35418749,7/1/2018,182,1097.9285,,,,,,,,,,,,,,
27128,39,1719478,c1836dc3-26cf-4ea0-a6f3-0d863c4e6cf5-2.jpg,Huawei Technologies,133212,http://www.huawei.com/en/,urn:li:company:3014,500,au,,1,2413,male,,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Cancer Researcher at DreamLab App ll Project Management,urn:li:member:36657840,"Sydney, Australia",,National Project Manager,324103,3/1/2015,864.8,691.6191,,,,,,,,,,,,,,
27129,39,1719478,c1836dc3-26cf-4ea0-a6f3-0d863c4e6cf5-2.jpg,Huawei Technologies,133212,http://www.huawei.com/en/,urn:li:company:3014,500,au,2/1/2015,1,2413,male,,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Cancer Researcher at DreamLab App ll Project Management,urn:li:member:36657840,"Sydney, Australia",,Network Swap/Deployment Manager,324104,8/1/2011,864.8,691.6191,,,,,,,,,,,,,,
27130,39,87853,16163ad5-2ed6-4db2-8b15-f535f04be339-2.png,Robi Axiata Limited,3802,https://www.robi.com.bd/,urn:li:company:1113717,500,au,7/1/2011,1,2413,male,,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Cancer Researcher at DreamLab App ll Project Management,urn:li:member:36657840,,,"General Manager, Technology Division",324105,9/1/2009,864.8,776.7327,,,,,,,,,,,,,,
27131,39,87853,16163ad5-2ed6-4db2-8b15-f535f04be339-2.png,Robi Axiata Limited,3802,https://www.robi.com.bd/,urn:li:company:1113717,500,au,9/1/2009,1,2413,male,,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Cancer Researcher at DreamLab App ll Project Management,urn:li:member:36657840,,,"Manager, Radio Access Network",324106,5/1/2007,864.8,776.7327,,,,,,,,,,,,,,
27132,39,87853,16163ad5-2ed6-4db2-8b15-f535f04be339-2.png,Robi Axiata Limited,3802,https://www.robi.com.bd/,urn:li:company:1113717,500,au,5/1/2007,1,2413,male,,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Cancer Researcher at DreamLab App ll Project Management,urn:li:member:36657840,,,"Engineer/Sr Engineer, Access Network",324107,6/1/2004,864.8,776.7327,,,,,,,,,,,,,,
27133,24,148,0d243ab7-2203-4be1-a56b-45ba94f42ee3-2.png,Resource Furniture Adelaide,9,http://www.resourcefurniture.com.au/home,urn:li:company:2943049,70,au,,1,70,female,,0,"Adelaide, Australia","urn:li:fs_region:(au,4886)",Commercial Design Consultant at Resource Furniture Adelaide,urn:li:member:366656821,,,Commercial Design Consultant,197384,,,1114,,,,,,,,,,,,,,
27134,24,148,0d243ab7-2203-4be1-a56b-45ba94f42ee3-2.png,Resource Furniture Adelaide,9,http://www.resourcefurniture.com.au/home,urn:li:company:2943049,70,au,,1,70,female,,0,"Adelaide, Australia","urn:li:fs_region:(au,4886)",Commercial Design Consultant at Resource Furniture Adelaide,urn:li:member:366656821,,,Commercial Design Consultant,197385,7/1/2008,,1114,,,,,,,,,,,,,,
27135,37,198859,5a92c12e-0a20-482b-95ec-e705a6294730-2.png,Commonwealth Bank,32905,http://www.commbank.com.au/,urn:li:company:2848,500,au,,1,581,male,3hqjfEr5aD8lz7FkWACuz5GtpV5tRZrIhI0VWlw2xKw.jpg,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Specialist Software Engineer | Solutions Designer,urn:li:member:3667790,"Sydney, Australia","urn:li:fs_region:(au,4910)",Specialist Software Engineer | Solutions Designer,63921,9/1/2007,497.3333,989.9361,,,,,,,,,,,,,,
27136,37,8059,b7fe9b0b-b5b5-4d39-a0a2-f75760cc524d-2.png,Bitwise Inc,838,http://www.bitwiseglobal.com,urn:li:company:246518,500,au,1/1/2008,1,581,male,3hqjfEr5aD8lz7FkWACuz5GtpV5tRZrIhI0VWlw2xKw.jpg,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Specialist Software Engineer | Solutions Designer,urn:li:member:3667790,India,"urn:li:fs_region:(in,0)",System Analyst,63922,12/1/2005,497.3333,877.7333,,,,,,,,,,,,,,
27137,37,55,,Sunflower Information Technologies,21,http://www.sunflower-india.com,urn:li:company:445472,500,au,12/1/2005,1,581,male,3hqjfEr5aD8lz7FkWACuz5GtpV5tRZrIhI0VWlw2xKw.jpg,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Specialist Software Engineer | Solutions Designer,urn:li:member:3667790,India,"urn:li:fs_region:(in,0)",Software Developer,63923,12/1/2004,497.3333,538.5714,,,,,,,,,,,,,,
27138,34,149380,3259c375-5237-48a0-858b-da564cc27b50-2.png,Laing O'Rourke,7114,http://www.laingorourke.com,urn:li:company:164668,500,au,4/1/2018,0,776,female,,0,"Sydney, New South Wales, Australia","urn:li:fs_city:(au,2-1)",Community and Stakeholder Relations Advisor at Laing O'Rourke,urn:li:member:36692027,"Adelaide, Australia","urn:li:fs_region:(au,4886)",Community and Stakeholder Relations Advisor,251189,2/1/2017,428.8182,769.3222,,,,,,,,,,,,,,
27139,34,149380,3259c375-5237-48a0-858b-da564cc27b50-2.png,Laing O'Rourke,7114,http://www.laingorourke.com,urn:li:company:164668,500,au,2/1/2017,0,776,female,,0,"Sydney, New South Wales, Australia","urn:li:fs_city:(au,2-1)",Community and Stakeholder Relations Advisor at Laing O'Rourke,urn:li:member:36692027,"Perth, Australia","urn:li:fs_region:(au,4905)",Communications & Community Relations Advisor,251190,10/1/2016,428.8182,769.3222,,,,,,,,,,,,,,
27140,34,149380,3259c375-5237-48a0-858b-da564cc27b50-2.png,Laing O'Rourke,7114,http://www.laingorourke.com,urn:li:company:164668,500,au,6/1/2016,0,776,female,,0,"Sydney, New South Wales, Australia","urn:li:fs_city:(au,2-1)",Community and Stakeholder Relations Advisor at Laing O'Rourke,urn:li:member:36692027,"R?gion de Perth , Australie","urn:li:fs_region:(au,4905)",Communications and Proposals Manager,251191,9/1/2013,428.8182,769.3222,,,,,,,,,,,,,,
27141,34,149380,3259c375-5237-48a0-858b-da564cc27b50-2.png,Laing O'Rourke,7114,http://www.laingorourke.com,urn:li:company:164668,500,au,9/1/2013,0,776,female,,0,"Sydney, New South Wales, Australia","urn:li:fs_city:(au,2-1)",Community and Stakeholder Relations Advisor at Laing O'Rourke,urn:li:member:36692027,"R?gion de Brisbane, Australie","urn:li:fs_region:(au,4909)",Proposals Coordinator,251192,3/1/2011,428.8182,769.3222,,,,,,,,,,,,,,
27142,34,79,LbTDpBeANMp8Gf9EBgL4bzjjl_cNDSjSc2535-bEcic.png,Le Festival - Brisbane French Festival,6,http://www.lefestival.com.au,urn:li:company:10277803,500,au,9/1/2012,0,776,female,,0,"Sydney, New South Wales, Australia","urn:li:fs_city:(au,2-1)",Community and Stakeholder Relations Advisor at Laing O'Rourke,urn:li:member:36692027,"R?gion de Brisbane, Australie","urn:li:fs_region:(au,4909)",Committee Member (Volunteer),251193,9/1/2009,428.8182,517.5714,,,,,,,,,,,,,,
27143,34,12783,a9f506a1-61e9-4cff-8cfc-2f17e7c86049-2.png,Bouygues Travaux Publics,1359,http://www.bouygues-construction.com,urn:li:company:1272601,500,au,3/1/2011,0,776,female,,0,"Sydney, New South Wales, Australia","urn:li:fs_city:(au,2-1)",Community and Stakeholder Relations Advisor at Laing O'Rourke,urn:li:member:36692027,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Executive Assistant Office Manager,251194,11/1/2009,428.8182,900.434,,,,,,,,,,,,,,
27144,34,3261,4057051c-8262-42ad-9e3d-1eb3e98212bf-2.png,FACCI - French-Australian Chamber of Commerce & Industry,53,http://www.facci.com.au,urn:li:company:1222948,500,au,11/1/2009,0,776,female,,0,"Sydney, New South Wales, Australia","urn:li:fs_city:(au,2-1)",Community and Stakeholder Relations Advisor at Laing O'Rourke,urn:li:member:36692027,,,FACCI QLD Representative,251195,5/1/2009,428.8182,617.8144,,,,,,,,,,,,,,
27145,34,976728,f54cfd26-d296-4aa1-b308-4258b459eb26-2.png,United Nations,39251,http://www.un.org,urn:li:company:1860,500,au,11/1/2008,0,776,female,,0,"Sydney, New South Wales, Australia","urn:li:fs_city:(au,2-1)",Community and Stakeholder Relations Advisor at Laing O'Rourke,urn:li:member:36692027,,,Project Manager Assistant,251196,9/1/2008,428.8182,582.8472,,,,,,,,,,,,,,
27146,34,313,IQZzBLLTiBbi0pgY2mq0P1ZziIISEagL-OC09B4WZDA.png,Husse,59,http://www.husse.com/,urn:li:company:9441337,500,au,3/1/2003,0,776,female,,0,"Sydney, New South Wales, Australia","urn:li:fs_city:(au,2-1)",Community and Stakeholder Relations Advisor at Laing O'Rourke,urn:li:member:36692027,,,Sales and Marketing Assistant,251198,1/1/2003,428.8182,59,,,,,,,,,,,,,,
27147,34,149380,3259c375-5237-48a0-858b-da564cc27b50-2.png,Laing O'Rourke,7114,http://www.laingorourke.com,urn:li:company:164668,500,au,,0,776,female,,0,"Sydney, New South Wales, Australia","urn:li:fs_city:(au,2-1)",Community and Stakeholder Relations Advisor at Laing O'Rourke,urn:li:member:36692027,"Sydney, Australia","urn:li:fs_region:(au,4910)",Community and Stakeholder Relations Manager,35423498,5/1/2018,428.8182,769.3222,,,,,,,,,,,,,,
27148,37,16880,6e77e2ba-780a-44d5-9e2b-707ddf381ebe-2.png,doTERRA International LLC,5917,http://www.doterra.com,urn:li:company:2511351,500,au,,1,3757,female,1k1O8iiMfeZHo8uEnE4q3IayDiHwCLNnI8erow67nyE.jpg,0,"Brisbane, Queensland, Australia","urn:li:fs_city:(au,4-1)",Marketer + Designer,urn:li:member:36700529,,,Platinum Leader + wellness advocate,33142,1/1/2016,956.8571,562.3333,,,,,,,,,,,,,,
27149,37,,,Grace College @ UQ,,,urn:li:company:3705892,500,au,,1,3757,female,1k1O8iiMfeZHo8uEnE4q3IayDiHwCLNnI8erow67nyE.jpg,0,"Brisbane, Queensland, Australia","urn:li:fs_city:(au,4-1)",Marketer + Designer,urn:li:member:36700529,,,Community Relations Coordinator,33143,4/1/2017,956.8571,446.025,,,,,,,,,,,,,,
27150,37,660,d3ac0301-bd32-41cc-ae4d-5c44a2d7dddd-2.png,City of Tea Tree Gully,180,http://www.teatreegully.sa.gov.au,urn:li:company:3836902,500,au,4/1/2017,1,3757,female,1k1O8iiMfeZHo8uEnE4q3IayDiHwCLNnI8erow67nyE.jpg,0,"Brisbane, Queensland, Australia","urn:li:fs_city:(au,4-1)",Marketer + Designer,urn:li:member:36700529,,,Marketing Advisor,33145,6/1/2016,956.8571,835.4655,,,,,,,,,,,,,,
27151,37,1190,e950caeb-e8c9-4148-aef9-182c38954e97-2.png,Minda Incorporated,277,http://www.mindainc.com.au,urn:li:company:496123,500,au,6/1/2016,1,3757,female,1k1O8iiMfeZHo8uEnE4q3IayDiHwCLNnI8erow67nyE.jpg,0,"Brisbane, Queensland, Australia","urn:li:fs_city:(au,4-1)",Marketer + Designer,urn:li:member:36700529,,,"Manager, Marketing and Events",33146,9/1/2013,956.8571,1098.8493,,,,,,,,,,,,,,
27152,37,926,20ca0757-b6b5-4873-856e-a851cad751af-2.png,"City of Salisbury, South Australia",198,http://www.salisbury.sa.gov.au,urn:li:company:3168731,500,au,8/1/2013,1,3757,female,1k1O8iiMfeZHo8uEnE4q3IayDiHwCLNnI8erow67nyE.jpg,0,"Brisbane, Queensland, Australia","urn:li:fs_city:(au,4-1)",Marketer + Designer,urn:li:member:36700529,,,Marketing and Communications Officer,33148,7/1/2010,956.8571,992.5636,,,,,,,,,,,,,,
27153,37,1068,a10b146f-c381-4edc-b86b-d550b0c69c04-2.png,SYC Limited,347,http://www.syc.net.au,urn:li:company:1315131,500,au,6/1/2010,1,3757,female,1k1O8iiMfeZHo8uEnE4q3IayDiHwCLNnI8erow67nyE.jpg,0,"Brisbane, Queensland, Australia","urn:li:fs_city:(au,4-1)",Marketer + Designer,urn:li:member:36700529,,,"Manager, Marketing and Events",33149,6/1/2006,956.8571,906.1417,,,,,,,,,,,,,,
27154,37,547637,269b8350-ba66-4296-ab96-c90d92bdcc48-2.png,McDonald's,218303,https://corporate.mcdonalds.com/,urn:li:company:2677,500,au,2/1/2005,1,3757,female,1k1O8iiMfeZHo8uEnE4q3IayDiHwCLNnI8erow67nyE.jpg,0,"Brisbane, Queensland, Australia","urn:li:fs_city:(au,4-1)",Marketer + Designer,urn:li:member:36700529,,,Restaurant Manager,33151,4/1/2002,956.8571,1180.8633,,,,,,,,,,,,,,
27155,26,44,,G.O. Shelving,65,http://www.goshelving.com.au,urn:li:company:759412,448,au,,1,447,female,,0,"Adelaide, Australia","urn:li:fs_region:(au,4886)","Marketer, Communicator & Graphic Designer",urn:li:member:367009253,"Adelaide, Australia","urn:li:fs_region:(au,4886)",Marketing & Administration Officer,345999,6/1/2016,1207.3333,648.6667,,,,,,,,,,,,,,
27156,26,,,Mcdonalds,,,urn:li:company:2067203,448,au,10/1/2016,1,447,female,,0,"Adelaide, Australia","urn:li:fs_region:(au,4886)","Marketer, Communicator & Graphic Designer",urn:li:member:367009253,Felixstow,,Crew Trainer & Shift Supervisor/McCafe Manager,346000,8/1/2010,1207.3333,1357.7619,,,,,,,,,,,,,,
27157,26,2782,9862d0a4-5e84-4d39-b55a-5e03e398e628-2.png,PMP Limited,724,http://www.pmplimited.com.au,urn:li:company:9224,448,au,8/1/2009,1,447,female,,0,"Adelaide, Australia","urn:li:fs_region:(au,4886)","Marketer, Communicator & Graphic Designer",urn:li:member:367009253,"Adelaide, Australia","urn:li:fs_region:(au,4886)",Catalogue Deliverer,346001,1/1/2006,1207.3333,1276.0927,,,,,,,,,,,,,,
27158,40,9646,96f2cfcd-7254-4538-b75a-95eb900a710e-2.png,Isentia,952,http://www.isentia.com,urn:li:company:19822,500,au,5/1/2018,1,551,male,YmJ5CTUjm-XAJnb7tZmvCccLoc3mj5w8bEaeE6WjIoc.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Platform Lead at The Yield,urn:li:member:3675208,,,Solutions Architect,63647,6/1/2016,1314.8,850.5421,,,,,,,,,,,,,,
27159,40,2194,0cee124e-3c79-4244-abb4-aaceae268e4e-2.png,RoZetta Technology,31,http://www.rozettatechnology.com,urn:li:company:4825878,500,au,6/1/2016,1,551,male,YmJ5CTUjm-XAJnb7tZmvCccLoc3mj5w8bEaeE6WjIoc.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Platform Lead at The Yield,urn:li:member:3675208,"Sydney, Australia","urn:li:fs_region:(au,4910)",Development Team Lead / Scrum Master,63648,11/1/2012,1314.8,646.3455,,,,,,,,,,,,,,
27160,40,1633,5097dfe7-1b4c-40ca-842d-a44666091132-2.png,SIRCA Ltd,44,http://www.sirca.org.au,urn:li:company:689720,500,au,10/1/2012,1,551,male,YmJ5CTUjm-XAJnb7tZmvCccLoc3mj5w8bEaeE6WjIoc.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Platform Lead at The Yield,urn:li:member:3675208,"Sydney, Australia","urn:li:fs_region:(au,4910)",Software Architect & Development Team Lead (Thomson Reuters Tick History),63649,3/1/2007,1314.8,796.9346,,,,,,,,,,,,,,
27161,40,1633,5097dfe7-1b4c-40ca-842d-a44666091132-2.png,SIRCA Ltd,44,http://www.sirca.org.au,urn:li:company:689720,500,au,11/1/2007,1,551,male,YmJ5CTUjm-XAJnb7tZmvCccLoc3mj5w8bEaeE6WjIoc.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Platform Lead at The Yield,urn:li:member:3675208,"Sydney, Australia","urn:li:fs_region:(au,4910)",Software Developer,63650,3/1/2004,1314.8,796.9346,,,,,,,,,,,,,,
27162,40,1633,5097dfe7-1b4c-40ca-842d-a44666091132-2.png,SIRCA Ltd,44,http://www.sirca.org.au,urn:li:company:689720,500,au,3/1/2004,1,551,male,YmJ5CTUjm-XAJnb7tZmvCccLoc3mj5w8bEaeE6WjIoc.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Platform Lead at The Yield,urn:li:member:3675208,"Sydney, Australia","urn:li:fs_region:(au,4910)",Software Developer (C/C++) / Linux Sydney Administrator,63651,12/1/2000,1314.8,796.9346,,,,,,,,,,,,,,
27163,40,1703,ae3a7f6b-2dfb-45b7-93ff-b136e6d92d91-2.png,The Yield,26,http://www.theyield.com,urn:li:company:6451469,500,au,,1,551,male,YmJ5CTUjm-XAJnb7tZmvCccLoc3mj5w8bEaeE6WjIoc.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Platform Lead at The Yield,urn:li:member:3675208,"Sydney, Australia","urn:li:fs_region:(au,4910)",Partform Lead,35427610,5/1/2018,1314.8,323.8824,,,,,,,,,,,,,,
27164,42,1179,a366c947-ee06-47e6-8c39-c9c8173ad0db-2.png,Hairhouse Warehouse,356,http://www.hairhousewarehouse.com.au,urn:li:company:1227924,500,au,,0,0,,1Q1SHicA2RZM_MLSJH2Jkxea0w0k2-9p5amva8aKtPY.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",National Marketing Manager at Hairhouse Warehouse,urn:li:member:3676059,,,National Marketing Manager,248345,7/1/2017,745.4286,928.2248,,,,,,,,,,,,,,
27165,42,378,776d7409-f6b2-4532-b2f7-9f8cd48fae67-2.png,Tailors Mark,32,http://www.tailorsmark.com,urn:li:company:3812433,500,au,7/1/2017,0,0,,1Q1SHicA2RZM_MLSJH2Jkxea0w0k2-9p5amva8aKtPY.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",National Marketing Manager at Hairhouse Warehouse,urn:li:member:3676059,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Marketing Manager,248346,4/1/2017,745.4286,514.8182,,,,,,,,,,,,,,
27166,42,3459,983db453-b6c8-4c79-a1cb-38a33f1ee3b9-2.png,Brand Collective Pty Ltd,196,http://www.brandcollective.com.au,urn:li:company:4856857,500,au,7/1/2017,0,0,,1Q1SHicA2RZM_MLSJH2Jkxea0w0k2-9p5amva8aKtPY.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",National Marketing Manager at Hairhouse Warehouse,urn:li:member:3676059,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Marketing Manager, Julius Marlow & Clarks Australia",248347,9/1/2013,745.4286,684.7943,,,,,,,,,,,,,,
27167,42,678,2cfd3690-2939-437b-946e-c46aa122b7f3-2.png,Canningvale Australia Ltd,9,http://www.canningvale.com,urn:li:company:2564085,500,au,6/1/2013,0,0,,1Q1SHicA2RZM_MLSJH2Jkxea0w0k2-9p5amva8aKtPY.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",National Marketing Manager at Hairhouse Warehouse,urn:li:member:3676059,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Digital Marketing Manager,248350,2/1/2013,745.4286,775.6977,,,,,,,,,,,,,,
27168,42,2782,9862d0a4-5e84-4d39-b55a-5e03e398e628-2.png,PMP Limited,724,http://www.pmplimited.com.au,urn:li:company:9224,500,au,12/1/2012,0,0,,1Q1SHicA2RZM_MLSJH2Jkxea0w0k2-9p5amva8aKtPY.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",National Marketing Manager at Hairhouse Warehouse,urn:li:member:3676059,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Marketing Manager,248351,8/1/2012,745.4286,1276.0927,,,,,,,,,,,,,,
27169,42,2782,9862d0a4-5e84-4d39-b55a-5e03e398e628-2.png,PMP Limited,724,http://www.pmplimited.com.au,urn:li:company:9224,500,au,7/1/2012,0,0,,1Q1SHicA2RZM_MLSJH2Jkxea0w0k2-9p5amva8aKtPY.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",National Marketing Manager at Hairhouse Warehouse,urn:li:member:3676059,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Brand & Communications Manager, Marketing Services",248352,11/1/2011,745.4286,1276.0927,,,,,,,,,,,,,,
27170,42,2782,9862d0a4-5e84-4d39-b55a-5e03e398e628-2.png,PMP Limited,724,http://www.pmplimited.com.au,urn:li:company:9224,500,au,11/1/2011,0,0,,1Q1SHicA2RZM_MLSJH2Jkxea0w0k2-9p5amva8aKtPY.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",National Marketing Manager at Hairhouse Warehouse,urn:li:member:3676059,,,"Brand Manager, Digital & Consumer Insights",248353,2/1/2010,745.4286,1276.0927,,,,,,,,,,,,,,
27171,42,1071,de333252-3f13-40a6-ad56-72e345080373-2.png,Financial Synergy - Acquired by IRESS,50,http://www.iress.com,urn:li:company:25726,500,au,7/1/2009,0,0,,1Q1SHicA2RZM_MLSJH2Jkxea0w0k2-9p5amva8aKtPY.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",National Marketing Manager at Hairhouse Warehouse,urn:li:member:3676059,,,Marketing and Communications Manager,248355,4/1/2007,745.4286,960.9733,,,,,,,,,,,,,,
27172,42,2643909,f18d3914-6c37-48e0-b3eb-d44fc8167c97-2.png,Hewlett Packard Enterprise,223507,http://www.hpe.com,urn:li:company:1025,500,au,3/1/2002,0,0,,1Q1SHicA2RZM_MLSJH2Jkxea0w0k2-9p5amva8aKtPY.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",National Marketing Manager at Hairhouse Warehouse,urn:li:member:3676059,,,Marketing Assistant,248358,1/1/2000,745.4286,1220.0779,,,,,,,,,,,,,,
27173,38,2440,2845bbbf-7613-435e-8643-0996b5c814b8-2.png,HopgoodGanim Lawyers,225,http://www.hopgoodganim.com.au,urn:li:company:90907,315,au,,1,313,female,,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Senior Associate at HopgoodGanim,urn:li:member:367614259,,,Senior Associate,275022,7/1/2013,973.6667,890.9738,,,,,,,,,,,,,,
27174,26,7121,3ef3b94a-dd2d-4491-9daa-dfa368edd1ef-2.png,Australian Border Force,366,http://www.homeaffairs.gov.au,urn:li:company:15309,217,au,,1,219,female,dlUslK9201FxS4VylZIyvN9GI3BiMGIe3xHziERgl0E.jpg,0,"Canberra, Australia","urn:li:fs_region:(au,4893)",Communications & Advertising Officer,urn:li:member:367625323,"Canberra, Australia","urn:li:fs_region:(au,4893)","Communications Officer, Australian Trusted Trader",234000,4/1/2017,400,1498.6932,,,,,,,,,,,,,,
27175,26,2306,77ea5e2e-2957-4336-b00e-58ddfddf91fa-2.png,Bailey Nelson,165,http://www.baileynelson.com.au,urn:li:company:2854316,217,au,5/1/2017,1,219,female,dlUslK9201FxS4VylZIyvN9GI3BiMGIe3xHziERgl0E.jpg,0,"Canberra, Australia","urn:li:fs_region:(au,4893)",Communications & Advertising Officer,urn:li:member:367625323,"Canberra, Australia","urn:li:fs_region:(au,4893)",Manager,234001,10/1/2016,400,437.2958,,,,,,,,,,,,,,
27176,26,379419,c42183c8-bc99-4ad5-80ef-14db2ad76275-2.png,Luxottica,30611,http://www.luxottica.com,urn:li:company:1614240,217,au,10/1/2016,1,219,female,dlUslK9201FxS4VylZIyvN9GI3BiMGIe3xHziERgl0E.jpg,0,"Canberra, Australia","urn:li:fs_region:(au,4893)",Communications & Advertising Officer,urn:li:member:367625323,"Canberra, Australia","urn:li:fs_region:(au,4893)",Optical Dispenser,234002,2/1/2013,400,1005.6278,,,,,,,,,,,,,,
27177,26,11640,e1f4df2f-4893-43e4-9dca-a0395823ffa4-2.png,OMD Australia,376,http://www.omd.com/australia,urn:li:company:2309292,217,au,7/1/2015,1,219,female,dlUslK9201FxS4VylZIyvN9GI3BiMGIe3xHziERgl0E.jpg,0,"Canberra, Australia","urn:li:fs_region:(au,4893)",Communications & Advertising Officer,urn:li:member:367625323,Pyrmont,,Insights Intern,234004,6/1/2015,400,528.2387,,,,,,,,,,,,,,
27178,26,8,,Vision City,6,,urn:li:company:5886149,217,au,2/1/2013,1,219,female,dlUslK9201FxS4VylZIyvN9GI3BiMGIe3xHziERgl0E.jpg,0,"Canberra, Australia","urn:li:fs_region:(au,4893)",Communications & Advertising Officer,urn:li:member:367625323,"Canberra, Australia","urn:li:fs_region:(au,4893)",Lens Technician,234005,8/1/2012,400,184,,,,,,,,,,,,,,
27179,26,35329,49229b2f-e3cc-4364-a0d8-deabe75d13b0-2.png,Specsavers,11156,http://www.specsavers.com/,urn:li:company:14827,217,au,2/1/2013,1,219,female,dlUslK9201FxS4VylZIyvN9GI3BiMGIe3xHziERgl0E.jpg,0,"Canberra, Australia","urn:li:fs_region:(au,4893)",Communications & Advertising Officer,urn:li:member:367625323,"Canberra, Australia","urn:li:fs_region:(au,4893)",Optical Dispenser,234006,1/1/2012,400,878.8377,,,,,,,,,,,,,,
27180,26,14588,d6cf814c-804f-47f6-b6f1-22615ff36de6-2.png,La Senza,1165,http://www.lasenza.com,urn:li:company:25544,217,au,8/1/2012,1,219,female,dlUslK9201FxS4VylZIyvN9GI3BiMGIe3xHziERgl0E.jpg,0,"Canberra, Australia","urn:li:fs_region:(au,4893)",Communications & Advertising Officer,urn:li:member:367625323,,,Retail Sales Associate,234007,1/1/2012,400,614.6889,,,,,,,,,,,,,,
